model,theta1_over_pi,theta2_over_pi,N_loc
BHZ,0.0,1.5061728395061729,0.029488113992925308
BHZ,0.0,1.5308641975308641,0.029446168498941716
BHZ,0.0,1.5555555555555554,0.029372687162105608
BHZ,0.0,1.5802469135802468,0.029269164308974662
BHZ,0.0,1.6049382716049383,0.02913776904209993
BHZ,0.0,1.6296296296296295,0.028981313465557317
BHZ,0.0,1.6543209876543208,0.02880320910506485
BHZ,0.0,1.6790123456790123,0.028607410670367685
BHZ,0.0,1.7037037037037037,0.02839834634461206
BHZ,0.0,1.728395061728395,0.028180833992650582
BHZ,0.0,1.7530864197530862,0.0279599830770968
BHZ,0.0,1.7777777777777777,0.02774108266839731
BHZ,0.0,1.8024691358024691,0.02752947672832913
BHZ,0.0,1.8271604938271604,0.02733042881360339
BHZ,0.0,1.8518518518518516,0.027148979440858867
BHZ,0.0,1.876543209876543,0.026989800499389573
BHZ,0.0,1.9012345679012346,0.026857052178490083
BHZ,0.0,1.9259259259259258,0.026754248742078653
BHZ,0.0,1.950617283950617,0.026684139956393335
BHZ,0.0,1.9753086419753085,0.026648614887184726
BHZ,0.024691358024691357,0.0,0.02668419407999767
BHZ,0.024691358024691357,0.024691358024691357,0.026719760650259133
BHZ,0.024691358024691357,0.04938271604938271,0.02678990442940275
BHZ,0.024691358024691357,0.07407407407407407,0.026892729340473428
BHZ,0.024691358024691357,0.09876543209876543,0.02702547791420204
BHZ,0.024691358024691357,0.12345679012345678,0.02718462747561582
BHZ,0.024691358024691357,0.14814814814814814,0.02736600886358128
BHZ,0.024691358024691357,0.1728395061728395,0.027564940950729037
BHZ,0.024691358024691357,0.19753086419753085,0.02777637411815192
BHZ,0.024691358024691357,0.2222222222222222,0.027995036301543368
BHZ,0.024691358024691357,0.24691358024691357,0.028215576090812662
BHZ,0.024691358024691357,0.2716049382716049,0.02843269845459734
BHZ,0.024691358024691357,0.2962962962962963,0.028641289819391944
BHZ,0.024691358024691357,0.32098765432098764,0.02883653034225375
BHZ,0.024691358024691357,0.345679012345679,0.029013992195673986
BHZ,0.024691358024691357,0.37037037037037035,0.029169723485974384
BHZ,0.024691358024691357,0.3950617283950617,0.029300318029261516
BHZ,0.024691358024691357,0.41975308641975306,0.029402971607896185
BHZ,0.024691358024691357,0.4444444444444444,0.02947552553660647
BHZ,0.024691358024691357,0.4691358024691358,0.02951649840081781
BHZ,0.024691358024691357,0.49382716049382713,0.029525106719543934
BHZ,0.024691358024691357,0.5185185185185185,0.029501275064413374
BHZ,0.024691358024691357,0.5432098765432098,0.02944563587283771
BHZ,0.024691358024691357,0.5679012345679012,0.029359518867123256
BHZ,0.024691358024691357,0.5925925925925926,0.029244929675870637
BHZ,0.024691358024691357,0.6172839506172839,0.029104516994227447
BHZ,0.024691358024691357,0.6419753086419753,0.02894152746192687
BHZ,0.024691358024691357,0.6666666666666666,0.02875974742831515
BHZ,0.024691358024691357,0.691358024691358,0.028563430952904062
BHZ,0.024691358024691357,0.7160493827160493,0.028357213787348186
BHZ,0.024691358024691357,0.7407407407407407,0.028146013710691288
BHZ,0.024691358024691357,0.7654320987654321,0.02793491842309318
BHZ,0.024691358024691357,0.7901234567901234,0.027729063184529685
BHZ,0.024691358024691357,0.8148148148148148,0.02753350140969059
BHZ,0.024691358024691357,0.8395061728395061,0.027353072358460302
BHZ,0.024691358024691357,0.8641975308641975,0.02719227073222573
BHZ,0.024691358024691357,0.8888888888888888,0.027055123261706143
BHZ,0.024691358024691357,0.9135802469135802,0.026945077171282875
BHZ,0.024691358024691357,0.9382716049382716,0.02686490475032703
BHZ,0.024691358024691357,0.9629629629629629,0.026816627281410883
BHZ,0.024691358024691357,0.9876543209876543,0.02680146047788902
BHZ,0.024691358024691357,1.0123456790123457,0.026819782583679473
BHZ,0.024691358024691357,1.037037037037037,0.026871125530076118
BHZ,0.024691358024691357,1.0617283950617282,0.026954189040258127
BHZ,0.024691358024691357,1.0864197530864197,0.027066877209222323
BHZ,0.024691358024691357,1.1111111111111112,0.02720635668950825
BHZ,0.024691358024691357,1.1358024691358024,0.027369135040070894
BHZ,0.024691358024691357,1.1604938271604937,0.0275511570118848
BHZ,0.024691358024691357,1.1851851851851851,0.027747915643196133
BHZ,0.024691358024691357,1.2098765432098766,0.02795457419905689
BHZ,0.024691358024691357,1.2345679012345678,0.02816609440542784
BHZ,0.024691358024691357,1.259259259259259,0.028377366231186057
BHZ,0.024691358024691357,1.2839506172839505,0.02858333469984356
BHZ,0.024691358024691357,1.308641975308642,0.028779119811037042
BHZ,0.024691358024691357,1.3333333333333333,0.028960126499276265
BHZ,0.024691358024691357,1.3580246913580245,0.029122142511249442
BHZ,0.024691358024691357,1.382716049382716,0.029261423007541688
BHZ,0.024691358024691357,1.4074074074074074,0.029374761489973467
BHZ,0.024691358024691357,1.4320987654320987,0.02945954725952151
BHZ,0.024691358024691357,1.45679012345679,0.029513809997687858
BHZ,0.024691358024691357,1.4814814814814814,0.029536252243435875
BHZ,0.024691358024691357,1.5061728395061729,0.029526270533552237
BHZ,0.024691358024691357,1.5308641975308641,0.029483965826117273
BHZ,0.024691358024691357,1.5555555555555554,0.029410143577722224
BHZ,0.024691358024691357,1.5802469135802468,0.02930630354120333
BHZ,0.024691358024691357,1.6049382716049383,0.029174619036163203
